Estimator,Permuted,ev,fold,imputation_strategy,mae,modality,model_testing,mse,r2_score,target,visit
RandomForest,no,0.007059136252378195,84,,2.6234887166208147,white matter (dMRI),generalization,9.950427521387539,0.0070199045049609285,Neuroticism,third
RandomForest,no,0.014411938230843082,85,,2.456835074004152,white matter (dMRI),validation,8.918366821571544,0.011330583325423029,Neuroticism,third
RandomForest,no,0.0075088561056120265,85,,2.629507863539033,white matter (dMRI),generalization,9.946476143983988,0.0074142231513790735,Neuroticism,third
RandomForest,no,0.008015049988375987,86,,2.7630145061363645,white matter (dMRI),validation,11.135746428683259,0.006757682247930941,Neuroticism,third
RandomForest,no,0.010459283837757629,86,,2.6195747000256686,white matter (dMRI),generalization,9.916411319808203,0.010414473333287709,Neuroticism,third
RandomForest,no,0.03594009869976433,87,,2.6114281826988157,white matter (dMRI),validation,9.646014334513131,0.03564611845642085,Neuroticism,third
RandomForest,no,0.01112608450572028,87,,2.6193390737971374,white matter (dMRI),generalization,9.90928151259787,0.01112597609328081,Neuroticism,third
RandomForest,no,0.005900430135076572,88,,2.6768398661833075,white matter (dMRI),validation,10.64121137409924,0.004772311983672228,Neuroticism,third
RandomForest,no,0.01066655777382719,88,,2.621762627693484,white matter (dMRI),generalization,9.913885590065068,0.0106665227408278,Neuroticism,third
RandomForest,no,0.021392609847868168,89,,2.5725810320906355,white matter (dMRI),validation,9.604131323850766,0.019372774204694188,Neuroticism,third
RandomForest,no,0.008547467373554385,89,,2.6232399006993448,white matter (dMRI),generalization,9.935120220087407,0.008547461534455847,Neuroticism,third
RandomForest,no,0.012942743064698005,90,,2.647437522086502,white matter (dMRI),validation,10.021844803241844,0.00713112176437669,Neuroticism,third
RandomForest,no,0.009264819508801423,90,,2.62515706790975,white matter (dMRI),generalization,9.92860240279104,0.00919789216444178,Neuroticism,third
RandomForest,no,0.002303730799175452,91,,2.5400506275238244,white matter (dMRI),validation,9.442472286565827,0.00158400622435928,Neuroticism,third
RandomForest,no,0.011644549112236335,91,,2.618581772021892,white matter (dMRI),generalization,9.904257636768213,0.011627322260605031,Neuroticism,third
RandomForest,no,-0.0005289581151561862,92,,2.617276515234328,white matter (dMRI),validation,9.653298647314688,-0.0006311485407035633,Neuroticism,third
RandomForest,no,0.010781788979168929,92,,2.6212781513861256,white matter (dMRI),generalization,9.9127380891933,0.010781034958797895,Neuroticism,third
RandomForest,no,0.002727162068631217,93,,2.6996861292158285,white matter (dMRI),validation,10.159521356021504,0.002716772357647557,Neuroticism,third
RandomForest,no,0.007624185044702969,93,,2.6229219096532415,white matter (dMRI),generalization,9.944772937202986,0.007584190766178778,Neuroticism,third
RandomForest,no,0.02045215508649678,94,,2.654637913228305,white matter (dMRI),validation,9.841710653479547,0.020372259835045536,Neuroticism,third
RandomForest,no,0.010578499022513066,94,,2.6208193827316126,white matter (dMRI),generalization,9.914789395485938,0.010576329551520323,Neuroticism,third
RandomForest,no,0.004175231148361602,95,,2.795524820500641,white matter (dMRI),validation,10.810855489436854,0.003198195299462414,Neuroticism,third
RandomForest,no,0.007960135908973931,95,,2.627149523588572,white matter (dMRI),generalization,9.941827544626939,0.007878119463729072,Neuroticism,third
RandomForest,no,0.020158034289586624,96,,2.6140000158302086,white matter (dMRI),validation,9.740515001088436,0.016770907404404126,Neuroticism,third
RandomForest,no,0.0100344778033149,96,,2.6235806650725637,white matter (dMRI),generalization,9.920555058460996,0.010000958437137442,Neuroticism,third
RandomForest,no,0.007988088939972826,97,,2.6740566904830323,white matter (dMRI),validation,9.934740554315491,0.00791618093672719,Neuroticism,third
RandomForest,no,0.009009873652980116,97,,2.623403675985719,white matter (dMRI),generalization,9.930535409746165,0.00900499216825923,Neuroticism,third
RandomForest,no,0.01551380671249569,98,,2.611389117660941,white matter (dMRI),validation,9.998376592225412,0.013218159624596605,Neuroticism,third
RandomForest,no,0.009127859826650098,98,,2.624044920354095,white matter (dMRI),generalization,9.929384018130387,0.00911989265410562,Neuroticism,third
RandomForest,no,0.006057480668131388,99,,2.67959706517706,white matter (dMRI),validation,10.434881872038627,0.0018634600085538637,Neuroticism,third
RandomForest,no,0.011576354299492886,99,,2.617096634755905,white matter (dMRI),generalization,9.905103752261793,0.011542886105293635,Neuroticism,third
RandomForest,no,0.018679158995208226,0,,2.71380554989866,"dMRI, fMRI",validation,10.659671952840863,0.01695420901276512,Neuroticism,third
RandomForest,no,0.010585390076701671,0,,2.6173548563503326,"dMRI, fMRI",generalization,9.924551317949128,0.01044109911255908,Neuroticism,third
RandomForest,no,0.008193314951641661,1,,2.6194326273392208,"dMRI, fMRI",validation,9.722952254084426,0.008070031489423202,Neuroticism,third
RandomForest,no,0.01040444374004168,1,,2.6191487459120424,"dMRI, fMRI",generalization,9.925303819425348,0.010366068563582798,Neuroticism,third
RandomForest,no,0.031004616560998843,2,,2.511521597394489,"dMRI, fMRI",validation,9.145584028099144,0.02956486214269216,Neuroticism,third
RandomForest,no,0.010717793543405294,2,,2.621145501972609,"dMRI, fMRI",generalization,9.921964009467155,0.010699074919792271,Neuroticism,third
RandomForest,no,0.010846983869846285,3,,2.6906869173899888,"dMRI, fMRI",validation,10.242864557129844,0.010045579902781543,Neuroticism,third
RandomForest,no,0.010976873819768418,3,,2.616826550083514,"dMRI, fMRI",generalization,9.920663056852936,0.010828790530885368,Neuroticism,third
RandomForest,no,0.021065123949811748,4,,2.64715479208817,"dMRI, fMRI",validation,10.194388381941655,0.019658151533221924,Neuroticism,third
RandomForest,no,0.010294195475181291,4,,2.62106211305435,"dMRI, fMRI",generalization,9.926065468562523,0.010290125918026805,Neuroticism,third
RandomForest,no,0.01587589294155556,5,,2.7770190348768584,"dMRI, fMRI",validation,10.78308300674864,0.01587131157566468,Neuroticism,third
RandomForest,no,0.0115762101877529,5,,2.616185216239732,"dMRI, fMRI",generalization,9.913651318575237,0.011527918159037531,Neuroticism,third
RandomForest,no,-0.0011681468769892955,6,,2.759237212755913,"dMRI, fMRI",validation,10.92896896042703,-0.0043631143537097294,Neuroticism,third
RandomForest,no,0.012981531472296859,6,,2.6178836819405813,"dMRI, fMRI",generalization,9.899382577684618,0.012950628274630449,Neuroticism,third
RandomForest,no,0.0017678450600250304,7,,2.5841266270175804,"dMRI, fMRI",validation,9.684517676666278,0.0014437726614819901,Neuroticism,third
RandomForest,no,0.010715771326754721,7,,2.620146583389785,"dMRI, fMRI",generalization,9.921999640789114,0.010695522185702466,Neuroticism,third
RandomForest,no,0.02775852324556405,8,,2.5320111845791478,"dMRI, fMRI",validation,9.56042174124696,0.026457624345385792,Neuroticism,third
RandomForest,no,0.011423371170933616,8,,2.618266293800565,"dMRI, fMRI",generalization,9.916078383650033,0.011285919929510224,Neuroticism,third
RandomForest,no,0.026701751589064848,9,,2.534588997443853,"dMRI, fMRI",validation,9.253889429206591,0.026441848611431614,Neuroticism,third
RandomForest,no,0.010665017778219932,9,,2.6185513092979384,"dMRI, fMRI",generalization,9.922305586780576,0.010665016869205513,Neuroticism,third
RandomForest,no,0.013139175552726257,10,,2.6542636345167576,"dMRI, fMRI",validation,10.297869883054258,0.011596924933197415,Neuroticism,third
RandomForest,no,0.01134406861596482,10,,2.616481126987007,"dMRI, fMRI",generalization,9.917240878015333,0.011170009737748066,Neuroticism,third
RandomForest,no,0.010323582694998112,11,,2.623226346672774,"dMRI, fMRI",validation,9.964228031371958,0.008677561624104824,Neuroticism,third
RandomForest,no,0.012446902477988851,11,,2.618071145807833,"dMRI, fMRI",generalization,9.904832332157477,0.012407243201240424,Neuroticism,third
RandomForest,no,0.012940348406612956,12,,2.6315925103314406,"dMRI, fMRI",validation,10.040793406850963,0.012935528256897031,Neuroticism,third
RandomForest,no,0.008877023658114491,12,,2.6222693318854753,"dMRI, fMRI",generalization,9.94043927103735,0.008856940303595963,Neuroticism,third
RandomForest,no,-0.00048686301602263166,13,,2.5758341676373924,"dMRI, fMRI",validation,9.882145186901324,-0.009044757460286544,Neuroticism,third
RandomForest,no,0.010390476539609672,13,,2.615426883138277,"dMRI, fMRI",generalization,9.92811332377583,0.010085938011779259,Neuroticism,third
RandomForest,no,-0.0019256909995344351,14,,2.5888579012580104,"dMRI, fMRI",validation,10.073299888995077,-0.0035110332040135805,Neuroticism,third
RandomForest,no,0.012018320911065028,14,,2.6173678639789704,"dMRI, fMRI",generalization,9.909796541850033,0.011912270911837664,Neuroticism,third
RandomForest,no,0.014634731171051296,15,,2.63280947166937,"dMRI, fMRI",validation,10.01553850804116,0.014157055521537896,Neuroticism,third
RandomForest,no,0.010493350543021696,15,,2.6206776695968275,"dMRI, fMRI",generalization,9.924040206256064,0.010492061126761487,Neuroticism,third
RandomForest,no,0.01354993135335858,16,,2.5689261435257285,"dMRI, fMRI",validation,9.912626326599666,0.011493654820264765,Neuroticism,third
RandomForest,no,0.010307177219078478,16,,2.6188386974101077,"dMRI, fMRI",generalization,9.926995385242734,0.010197405622820788,Neuroticism,third
RandomForest,no,0.004787232787024309,17,,2.678483241032134,"dMRI, fMRI",validation,10.758653409664245,-0.008309223084747241,Neuroticism,third
RandomForest,no,0.010289687991676622,17,,2.617673655954895,"dMRI, fMRI",generalization,9.928596955622057,0.010037715962957772,Neuroticism,third
RandomForest,no,-0.003664789700840832,18,,2.7250133182546663,"dMRI, fMRI",validation,10.933838528751307,-0.006878213744065276,Neuroticism,third
RandomForest,no,0.00966743236668377,18,,2.617830578259167,"dMRI, fMRI",generalization,9.93487574358319,0.009411669473330721,Neuroticism,third
RandomForest,no,0.014127241875914187,19,,2.677245211202788,"dMRI, fMRI",validation,10.368903827482347,0.012756545384827178,Neuroticism,third
RandomForest,no,0.010627849013700286,19,,2.617151294618156,"dMRI, fMRI",generalization,9.924032640783636,0.010492815466211058,Neuroticism,third
RandomForest,no,0.009638333400175614,20,,2.5502416757996462,"dMRI, fMRI",validation,9.939792909377653,0.009521278177092474,Neuroticism,third
RandomForest,no,0.01281521638137173,20,,2.6151856988799045,"dMRI, fMRI",generalization,9.901693679084051,0.012720192571554878,Neuroticism,third
RandomForest,no,0.003360828692174023,21,,2.5416143758275824,"dMRI, fMRI",validation,9.22552332477417,0.003072655475622632,Neuroticism,third
RandomForest,no,0.01032999826670089,21,,2.6214355120572908,"dMRI, fMRI",generalization,9.92587317229315,0.01030929942813008,Neuroticism,third
RandomForest,no,0.0029207325473987744,22,,2.910219267708371,"dMRI, fMRI",validation,12.205430527052936,-0.004220983788101762,Neuroticism,third
RandomForest,no,0.011252551278668088,22,,2.614621978104576,"dMRI, fMRI",generalization,9.919107400536054,0.010983902183369755,Neuroticism,third
RandomForest,no,0.005064806467587779,23,,2.698115445931044,"dMRI, fMRI",validation,10.537185280897374,-0.0006244913987367706,Neuroticism,third
RandomForest,no,0.011363551143589891,23,,2.6174053325254603,"dMRI, fMRI",generalization,9.91749797077609,0.011144375487734282,Neuroticism,third
RandomForest,no,0.0006171237332793789,24,,2.629210785035003,"dMRI, fMRI",validation,9.300829506478474,-0.0003507975021030951,Neuroticism,third
RandomForest,no,0.010802432503086323,24,,2.619588329491428,"dMRI, fMRI",generalization,9.921095989607153,0.010785623596008877,Neuroticism,third
RandomForest,no,0.02510677810277262,25,,2.6904741216157473,"dMRI, fMRI",validation,10.570926116161397,0.021164518165797896,Neuroticism,third
RandomForest,no,0.012062769960655584,25,,2.61493813138884,"dMRI, fMRI",generalization,9.910831135999937,0.01180911341715152,Neuroticism,third
RandomForest,no,0.01556755555281031,26,,2.6775322338274044,"dMRI, fMRI",validation,9.99409482159894,0.011752364178752805,Neuroticism,third
RandomForest,no,0.010362731850602104,26,,2.619808982499368,"dMRI, fMRI",generalization,9.925337724578855,0.010362687942599312,Neuroticism,third
RandomForest,no,0.023961493616382112,27,,2.6660085690990214,"dMRI, fMRI",validation,10.645518425991897,0.023799972614891533,Neuroticism,third
RandomForest,no,0.011259171828615688,27,,2.6203585607540507,"dMRI, fMRI",generalization,9.916390816049658,0.011254767865092163,Neuroticism,third
RandomForest,no,0.00697393514030431,28,,2.58563229438985,"dMRI, fMRI",validation,9.636480043144804,0.0023237341408336447,Neuroticism,third
RandomForest,no,0.0121057959961538,28,,2.6187884452899715,"dMRI, fMRI",generalization,9.907855775091754,0.012105781223656686,Neuroticism,third
RandomForest,no,0.015203187366635175,29,,2.674414175401469,"dMRI, fMRI",validation,9.987378915944689,0.009463070376325322,Neuroticism,third
RandomForest,no,0.012601444559746431,29,,2.6212656012021096,"dMRI, fMRI",generalization,9.90307313680457,0.012582649359574205,Neuroticism,third
RandomForest,no,0.009284602910578421,30,,2.5573419629747693,"dMRI, fMRI",validation,9.302121157254966,0.009212458719525808,Neuroticism,third
RandomForest,no,0.01000393661583765,30,,2.622355146322924,"dMRI, fMRI",generalization,9.92951948838244,0.009945731904923094,Neuroticism,third
RandomForest,no,-6.665695037599839e-05,31,,2.6711825519681835,"dMRI, fMRI",validation,10.246537370250632,-0.0014858586492954018,Neuroticism,third
RandomForest,no,0.00905200760804814,31,,2.6231233611681537,"dMRI, fMRI",generalization,9.93867898796339,0.0090324549166112,Neuroticism,third
RandomForest,no,0.019439500824888437,32,,2.8476056217580683,"dMRI, fMRI",validation,11.317892625190337,0.01810944864012676,Neuroticism,third
RandomForest,no,0.01188552150987532,32,,2.6217202427788258,"dMRI, fMRI",generalization,9.91317280867341,0.011575629508129737,Neuroticism,third
RandomForest,no,0.015523714351767137,33,,2.621210430298644,"dMRI, fMRI",validation,9.997553246890359,0.013338057047866836,Neuroticism,third
RandomForest,no,0.008156357224212707,33,,2.6236628687856065,"dMRI, fMRI",generalization,9.947511328099738,0.008151798399496757,Neuroticism,third
RandomForest,no,0.018054689008487283,34,,2.692451910813997,"dMRI, fMRI",validation,10.107129420060463,0.017996394121690632,Neuroticism,third
RandomForest,no,0.00880915472803534,34,,2.6227734518674364,"dMRI, fMRI",generalization,9.941223926761744,0.0087787037132121,Neuroticism,third
RandomForest,no,0.0108738730217951,35,,2.770514555679373,"dMRI, fMRI",validation,10.95757393374019,0.010432025115545971,Neuroticism,third
RandomForest,no,0.008563273961359584,35,,2.6234142756558168,"dMRI, fMRI",generalization,9.943737213382743,0.008528108490655885,Neuroticism,third
RandomForest,no,0.01584346354028343,36,,2.6399700103292782,"dMRI, fMRI",validation,9.903583326020064,0.01452116585075369,Neuroticism,third
RandomForest,no,0.013158401276893494,36,,2.6178070606323804,"dMRI, fMRI",generalization,9.897339350359587,0.013154354742582863,Neuroticism,third
RandomForest,no,0.02044311242992991,37,,2.5496939323518313,"dMRI, fMRI",validation,9.09049303859681,0.017996042264548873,Neuroticism,third
RandomForest,no,0.011726076038165556,37,,2.619681619171066,"dMRI, fMRI",generalization,9.91185042370384,0.011707482100263513,Neuroticism,third
RandomForest,no,0.005399992497790218,38,,2.563860572914135,"dMRI, fMRI",validation,9.728767549681974,0.005263914622402055,Neuroticism,third
RandomForest,no,0.010134646438611616,38,,2.6212703769639027,"dMRI, fMRI",generalization,9.927625718215133,0.010134556272419104,Neuroticism,third
RandomForest,no,0.014045503748619459,39,,2.5651544745691544,"dMRI, fMRI",validation,9.682262923528413,0.012249919101082751,Neuroticism,third
RandomForest,no,0.0114781413223789,39,,2.61919473586515,"dMRI, fMRI",generalization,9.914203968756958,0.01147281441793313,Neuroticism,third
RandomForest,no,0.0295918626099182,40,,2.6104594820811227,"dMRI, fMRI",validation,9.917811365496766,0.02939842567522422,Neuroticism,third
RandomForest,no,0.009667627787290469,40,,2.6208587864136734,"dMRI, fMRI",generalization,9.932348903473503,0.009663616089510385,Neuroticism,third
RandomForest,no,0.01602582211574599,41,,2.6880949645056402,"dMRI, fMRI",validation,10.209465464335818,0.0159661427683766,Neuroticism,third
RandomForest,no,0.012098934183111587,41,,2.6206960025565533,"dMRI, fMRI",generalization,9.907924517211868,0.012098927072305643,Neuroticism,third
RandomForest,no,0.014288637698591455,42,,2.6217447911632155,"dMRI, fMRI",validation,9.998099743130359,0.013608549806869652,Neuroticism,third
RandomForest,no,0.009657646358531837,42,,2.617244852024104,"dMRI, fMRI",generalization,9.933985116108373,0.009500472313564656,Neuroticism,third
RandomForest,no,0.010685318024980628,43,,2.75076987968891,"dMRI, fMRI",validation,11.072011398517024,0.009811239690352469,Neuroticism,third
RandomForest,no,0.010363884549260849,43,,2.6191675484275945,"dMRI, fMRI",generalization,9.925829284169213,0.010313675432877534,Neuroticism,third
RandomForest,no,0.004453201040660271,44,,2.621833385468044,"dMRI, fMRI",validation,10.294499833770775,0.0040729105982619815,Neuroticism,third
RandomForest,no,0.01092203179352691,44,,2.6167010093837453,"dMRI, fMRI",generalization,9.920678944663392,0.010827206386297859,Neuroticism,third
RandomForest,no,0.030763439131564208,45,,2.6451568720085064,"dMRI, fMRI",validation,10.095737352067562,0.03076017731907488,Neuroticism,third
RandomForest,no,0.01109777768137754,45,,2.617580921618525,"dMRI, fMRI",generalization,9.918976719913527,0.010996932109766376,Neuroticism,third
RandomForest,no,0.01256940521714256,46,,2.801661903213128,"dMRI, fMRI",validation,11.273149280739846,0.011171993662614343,Neuroticism,third
RandomForest,no,0.01149370521569526,46,,2.62265164665288,"dMRI, fMRI",generalization,9.914003997087773,0.011492753228145249,Neuroticism,third
RandomForest,no,0.03157847278398074,47,,2.716762968813197,"dMRI, fMRI",validation,10.274989349485166,0.027933353575163244,Neuroticism,third
RandomForest,no,0.01043913326562973,47,,2.622351394864122,"dMRI, fMRI",generalization,9.92462926689706,0.010433326965207268,Neuroticism,third
RandomForest,no,0.010991862586291257,48,,2.6126446858918704,"dMRI, fMRI",validation,10.199472781576487,0.01026811139381667,Neuroticism,third
RandomForest,no,0.011501717547054868,48,,2.6165516765520205,"dMRI, fMRI",generalization,9.914082242541712,0.011484951516720687,Neuroticism,third
RandomForest,no,0.014131609606370719,49,,2.5542984167928307,"dMRI, fMRI",validation,9.424281437873287,0.013020941121738128,Neuroticism,third
RandomForest,no,0.009004897085166053,49,,2.621608639725959,"dMRI, fMRI",generalization,9.939523207368849,0.008948279340284082,Neuroticism,third
RandomForest,no,0.012165581693243109,50,,2.5658142567947784,"dMRI, fMRI",validation,9.5256541669594,0.00773943665737753,Neuroticism,third
RandomForest,no,0.00943242486490048,50,,2.6181380652471145,"dMRI, fMRI",generalization,9.936238821043839,0.009275759507169969,Neuroticism,third
RandomForest,no,0.005167771638025287,51,,2.9042576153764315,"dMRI, fMRI",validation,11.728930927067092,0.0048577510252569844,Neuroticism,third
RandomForest,no,0.01202891782452753,51,,2.6195941431490053,"dMRI, fMRI",generalization,9.908677033905242,0.012023895006055052,Neuroticism,third
RandomForest,no,0.017556177498381897,52,,2.7569682100214026,"dMRI, fMRI",validation,10.941870891661381,0.017436491483927896,Neuroticism,third
RandomForest,no,0.008693488805712413,52,,2.6206474814647605,"dMRI, fMRI",generalization,9.942963621016558,0.008605241973782094,Neuroticism,third
RandomForest,no,0.017889141431404854,53,,2.5585499016763578,"dMRI, fMRI",validation,9.52580134966667,0.01680648390124395,Neuroticism,third
RandomForest,no,0.008991734492603043,53,,2.6204942501407498,"dMRI, fMRI",generalization,9.940012403929787,0.008899502443913798,Neuroticism,third
RandomForest,no,0.02399202129593858,54,,2.7407774876196735,"dMRI, fMRI",validation,10.805973469684725,0.02398303536549684,Neuroticism,third
RandomForest,no,0.00948591709429547,54,,2.62155752540389,"dMRI, fMRI",generalization,9.934339474744766,0.009465139860588723,Neuroticism,third
RandomForest,no,0.013049969427839649,55,,2.5694734493699465,"dMRI, fMRI",validation,9.523799238725733,0.01277967857479223,Neuroticism,third
RandomForest,no,0.011216162836637287,55,,2.619460457581348,"dMRI, fMRI",generalization,9.917049822640774,0.01118905952049398,Neuroticism,third
RandomForest,no,0.019455705980886084,56,,2.7277769944745245,"dMRI, fMRI",validation,10.8748498243293,0.01762398905368101,Neuroticism,third
RandomForest,no,0.011849995695177971,56,,2.6165971984503185,"dMRI, fMRI",generalization,9.910746815896166,0.0118175208208251,Neuroticism,third
RandomForest,no,0.018904767905548514,57,,2.5966555500454307,"dMRI, fMRI",validation,9.800081777708847,0.018507414478268758,Neuroticism,third
RandomForest,no,0.009275688094652512,57,,2.620778788978917,"dMRI, fMRI",generalization,9.936618490470122,0.009237903361522859,Neuroticism,third
RandomForest,no,0.01407357172300261,58,,2.622402373715107,"dMRI, fMRI",validation,9.645805691310814,0.012543184744580271,Neuroticism,third
RandomForest,no,0.01161139986986892,58,,2.617570442084274,"dMRI, fMRI",generalization,9.91344478089048,0.011548511654679959,Neuroticism,third
RandomForest,no,0.01499557562022624,59,,2.704698550709145,"dMRI, fMRI",validation,10.43112065970071,0.008755897599610596,Neuroticism,third
RandomForest,no,0.01074892184732523,59,,2.6163783011929906,"dMRI, fMRI",generalization,9.924052148478493,0.010490870389555984,Neuroticism,third
RandomForest,no,0.021071074278827928,60,,2.577234468842851,"dMRI, fMRI",validation,9.991543752215014,0.020445269363096985,Neuroticism,third
RandomForest,no,0.011343606323797606,60,,2.6161065285540466,"dMRI, fMRI",generalization,9.916631081479602,0.0112308114375258,Neuroticism,third
RandomForest,no,0.01802223077288123,61,,2.6251874293239066,"dMRI, fMRI",validation,10.155280243538797,0.015519154171498406,Neuroticism,third
RandomForest,no,0.010706161366145106,61,,2.6180748063998927,"dMRI, fMRI",generalization,9.923905615112412,0.010505480964083323,Neuroticism,third
RandomForest,no,-0.0001843255212015116,62,,2.7974566645097814,"dMRI, fMRI",validation,11.207590257970443,-0.0019156510585847109,Neuroticism,third
RandomForest,no,0.00956632747118169,62,,2.61807034185118,"dMRI, fMRI",generalization,9.934643912435275,0.009434784934027274,Neuroticism,third
RandomForest,no,0.014925423825331354,63,,2.5996758071233548,"dMRI, fMRI",validation,10.06306562495626,0.012786741190330408,Neuroticism,third
RandomForest,no,0.010141098651782254,63,,2.620193654055832,"dMRI, fMRI",generalization,9.928516316838321,0.0100457563089289,Neuroticism,third
RandomForest,no,0.011554930391356131,64,,2.800145858367551,"dMRI, fMRI",validation,11.428675355376797,0.0077484201938063935,Neuroticism,third
RandomForest,no,0.010631500430248408,64,,2.6144092349456076,"dMRI, fMRI",generalization,9.924600843094273,0.010436161050713431,Neuroticism,third
RandomForest,no,0.01770820249139493,65,,2.5638260474198638,"dMRI, fMRI",validation,9.792424794546529,0.015078935778329085,Neuroticism,third
RandomForest,no,0.010481617141193887,65,,2.6194200248636155,"dMRI, fMRI",generalization,9.924273271081836,0.01046882265829696,Neuroticism,third
RandomForest,no,0.01937689627714234,66,,2.698138699676296,"dMRI, fMRI",validation,10.217908021912828,0.019247867101530702,Neuroticism,third
RandomForest,no,0.011450332693958456,66,,2.617436640745611,"dMRI, fMRI",generalization,9.915443952285072,0.01134917792315493,Neuroticism,third
RandomForest,no,0.013830800505398422,67,,2.6855061363105057,"dMRI, fMRI",validation,10.564521855162424,0.0069664327175679155,Neuroticism,third
RandomForest,no,0.01400170929622768,67,,2.613530764611128,"dMRI, fMRI",generalization,9.889638305550076,0.013922211867126388,Neuroticism,third
RandomForest,no,0.014755657492729113,68,,2.684812685603771,"dMRI, fMRI",validation,10.349893793653766,0.010888443998640971,Neuroticism,third
RandomForest,no,0.007822926120531148,68,,2.62039247907646,"dMRI, fMRI",generalization,9.95261986559626,0.007642435448140139,Neuroticism,third
RandomForest,no,0.02238370688173008,69,,2.639626761877393,"dMRI, fMRI",validation,10.030131586820657,0.022202797734230728,Neuroticism,third
RandomForest,no,0.011514074812795094,69,,2.6188717594640876,"dMRI, fMRI",generalization,9.913807345444786,0.011512361004603287,Neuroticism,third
RandomForest,no,0.004719310869159665,70,,2.595297016669128,"dMRI, fMRI",validation,9.537536451330649,0.0019231084370923133,Neuroticism,third
RandomForest,no,0.008278625235564663,70,,2.623318304692088,"dMRI, fMRI",generalization,9.946240105581193,0.0082785496770037,Neuroticism,third
RandomForest,no,0.018309571102467004,71,,2.7204462440040573,"dMRI, fMRI",validation,10.538864864855334,0.017592115802582242,Neuroticism,third
RandomForest,no,0.009282536981414123,71,,2.6204326064258634,"dMRI, fMRI",generalization,9.936848533335658,0.009214966207198859,Neuroticism,third
RandomForest,no,0.009484050000731936,72,,2.6389006357064537,"dMRI, fMRI",validation,9.972092620363442,0.009091977315998312,Neuroticism,third
RandomForest,no,0.008779470927091193,72,,2.623305697760028,"dMRI, fMRI",generalization,9.94123000987885,0.008778097176706301,Neuroticism,third
RandomForest,no,0.01581934027305854,73,,2.7390595947709895,"dMRI, fMRI",validation,10.959446942977866,0.009111146432660866,Neuroticism,third
RandomForest,no,0.01250854577569216,73,,2.6148326117027736,"dMRI, fMRI",generalization,9.9058930408979,0.012301481868389195,Neuroticism,third
RandomForest,no,0.025218802910170316,74,,2.5790558774716814,"dMRI, fMRI",validation,9.845774740502572,0.02521791600073797,Neuroticism,third
RandomForest,no,0.009719814906937295,74,,2.6206939424527453,"dMRI, fMRI",generalization,9.932022474354948,0.009696163741230612,Neuroticism,third
RandomForest,no,0.0015955084451279022,75,,2.627423505232231,"dMRI, fMRI",validation,10.04590214118348,0.001400196131401299,Neuroticism,third
RandomForest,no,0.008630431386015491,75,,2.621783900260714,"dMRI, fMRI",generalization,9.944006390756002,0.008501269305982384,Neuroticism,third
RandomForest,no,0.023041430010979917,76,,2.6798993841756515,"dMRI, fMRI",validation,10.598310608389884,0.010375907325766764,Neuroticism,third
RandomForest,no,0.010391720789651115,76,,2.6138277269659294,"dMRI, fMRI",generalization,9.929499152621645,0.009947759546521828,Neuroticism,third
RandomForest,no,0.00517430139917463,77,,2.840422581023339,"dMRI, fMRI",validation,11.695774551478738,-0.007833132661591469,Neuroticism,third
RandomForest,no,0.0099485912305457,77,,2.615028521674592,"dMRI, fMRI",generalization,9.932826371573263,0.009616008616601168,Neuroticism,third
RandomForest,no,0.01439739242980309,78,,2.6830352868213865,"dMRI, fMRI",validation,10.208396355213372,0.012493839632046866,Neuroticism,third
RandomForest,no,0.011474283874108204,78,,2.6173985798265003,"dMRI, fMRI",generalization,9.914270024499473,0.011466228120390332,Neuroticism,third
RandomForest,no,0.016794580614718724,79,,2.659782049098439,"dMRI, fMRI",validation,9.790994521300517,0.01309299953058718,Neuroticism,third
RandomForest,no,0.011022184383530531,79,,2.6246291237981905,"dMRI, fMRI",generalization,9.919400614934323,0.010954666310796779,Neuroticism,third
RandomForest,no,0.01884393659560901,80,,2.561380851928713,"dMRI, fMRI",validation,9.48724055609124,0.017693978404426103,Neuroticism,third
RandomForest,no,0.01119528736767583,80,,2.6177459924582336,"dMRI, fMRI",generalization,9.918176407013924,0.011076729848518265,Neuroticism,third
RandomForest,no,0.00961641285798509,81,,2.747585531026858,"dMRI, fMRI",validation,10.72444983581772,0.005143190494084515,Neuroticism,third
RandomForest,no,0.010439591969160113,81,,2.6186436325153637,"dMRI, fMRI",generalization,9.92674248763308,0.010222621581973956,Neuroticism,third
RandomForest,no,0.006874764235598407,82,,2.5262307467153033,"dMRI, fMRI",validation,9.317155069563618,0.0068725322740419426,Neuroticism,third
RandomForest,no,0.010099794529326855,82,,2.6159491665213923,"dMRI, fMRI",generalization,9.928871193299873,0.010010372224551256,Neuroticism,third
RandomForest,no,0.014432919644827737,83,,2.5285408450704225,"dMRI, fMRI",validation,8.905524822535211,-0.006811329205562489,Neuroticism,third
RandomForest,no,0.010957010599331185,83,,2.6361094328868626,"dMRI, fMRI",generalization,9.933776282701624,0.009521294711457462,Neuroticism,third
RandomForest,no,0.019090312435028456,84,,2.649988131959204,"dMRI, fMRI",validation,9.88608648160323,0.019086106649959245,Neuroticism,third
RandomForest,no,0.010867826992735695,84,,2.6182531452340303,"dMRI, fMRI",generalization,9.921026138496183,0.010792588322814156,Neuroticism,third
RandomForest,no,0.009832477036647802,85,,2.7580311992808584,"dMRI, fMRI",validation,10.815366444083693,0.008301303160289764,Neuroticism,third
